"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","magNES"
"REGULATION OF CATABOLIC PROCESS%GOBP%GO:0009894",1.5104369181502e-05,0.000173700245587274,0.593325476396405,-0.332165154546215,-1.57118187818624,385,"TMF1, PSMB2, OS9, EDEM1, PSMC1, NFE2L2, BAX, POLR2G, CSNK1A1, TRIM22, PSME2, RAB3GAP2, PGAM1, PTPN1, ATG7, EEF1A1, RDX, PSMD7, PSMB8, LRSAM1, RNF114, RNF144B, TP53INP1, TRIM13, CTSC, ITGB1, TNFRSF1B, GBA, CD81, DDRGK1, SDCBP, EGLN1, PSMA5, PSMB1, ATP6V0D1, PSMB9, ATP6V1B2, ECD, TPR, PIAS1, U2AF2, TLK2, PSMA4, TOB1, RRAGC, RALB, PSMC6, LCMT1, GOLGA2, ATP6V1H, PRKAG2, ANAPC5, KAT2A, OGT, PSMC2, RRAGD, TNRC6B, ADAM8, MSN, LEP, UBC, AKT1, SUPT5H, CNOT1, PSMD6, ANXA2, BCL2, ATM, OSBPL7, TIMP1, PSMA1, PSMD1, MAD2L1, UBE3A, SPTLC1, ZW10, TMEM59, PSMC4, EP300, HERPUD1, TRIM39, CNOT7, CEBPA, ATP6V1C1, CDK5RAP3, EDEM2, PSMB4, UBQLN2, PTEN, SEC22B, SNRNP70, TPCN2, PSMB10, CST3, TIMP2, SCOC, ATP6V0E2, PSME3, FBXW7, DERL2, MAD2L2, PTK2, WDR75, BAG5, ANKIB1, PTTG1IP, CTSA, TIPARP, ZC3HAV1, PSMB3, PSMD12, PSMA3, USP10, EGFR, GAPDH, ATPIF1, CDC23, N4BP1, WAC, PIP4K2A, ANAPC10, UBAC2, U2AF1, VCP, ATP6V1D, PRKCD, PSAP, COMMD1, RPS27A, BUB3, QSOX1, DNM1L",1.57118187818624
"REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:0033044",0.00137228676532114,0.00631251912047723,0.45505986738723,-0.372790152905583,-1.57042390601825,143,"JARID2, IWS1, XRCC5, NIPBL, SRC, BCOR, CTCF, ZNF304, UHRF2, SIN3A, CCT6A, NBN, CCT8, MTF2, MYB, DHX36, TPR, TLK2, SET, LCMT1, OGT, MAPK3, HMGA1, TINF2, MYC, ATM, H2AFY, UBR5, MAD2L1, CCT3, PARP10, ZW10, SENP6, WDR61",1.57042390601825
"REGULATION OF HYDROLASE ACTIVITY%GOBP%GO:0051336",6.03665474556606e-05,0.000548297431030395,0.557332238758646,-0.335411256960874,-1.56048242554744,324,"LGALS9, SRC, TBC1D2B, BAX, ARHGEF7, FNIP1, SNX13, PPP1R11, TMED2, PSME2, RAB3GAP2, FKBP15, PTPN1, FNTA, TRIAP1, RDX, CD300A, PSMB8, CTSH, ARFGEF1, PLEK, CYFIP2, OXA1L, ZCCHC9, ITGB1, CD44, MSH6, CALM2, EGLN1, PFN1, PSMB9, KIAA0141, TOR1AIP1, CCR7, SEMA4D, PAFAH1B1, HSPD1, CALM3, PDCD6, IFIT1, TXK, LEF1, AKT1, RCC2, RIPK3, HMGB2, TMBIM6, CCL5, MYC, TIMP1, RAF1, ABCA7, ALDOB, MAP3K5, SGSM2, GNA15, CASP2, PXK, TBC1D7, CIDEB, CR1, PPP1R12A, CDK5RAP3, BIRC3, WRN, PARP16, JAK2, LTF, SNRNP70, RHOA, CST3, RHOG, SPINK2, TIPRL, SYTL2, TBC1D4, STAT3, GMIP, PTK2, TPM2, WNK1, BCL2L12, CRK, RABGAP1, PSMA3, CPEB2, MPHOSPH10, EGFR, SERPINB8, ATPIF1, NCKAP1L, CCL4L2, VCP, EVI5L, PLCB2, DNAJB6, SERPINB6, RUNDC1, PRKCD, PYCARD, DNAJB1, NR1H2, VAV3, PLAUR, LPAR1, ARL2, HSPE1, MSH3, AIM2, OAS1, TRADD, S100A10, CCL3L1, PCNA, TNFSF10, PKP4, HTRA2, PDCD2, PDPK1, FAS, TBC1D9B",1.56048242554744
"REGULATION OF VIRAL PROCESS%GOBP%GO:0050792",0.00397090266185292,0.0142632423068067,0.407017918923954,-0.386801573666283,-1.55885337242618,105,"LGALS9, IFITM3, POLR2G, TAP1, ISG20, PPIE, POLR2B, TRIM13, IFITM1, FAM111A, TRIM5, HDAC1, SLPI, IFIT1, LEF1, SUPT5H, CCL5, PVRL2, MX1, POLR2A, PARP10, SRPK1, EP300, TAP2, PKN2, ADAR, CFL1, TRIM38, LTF, STAT1, IFITM2, APOBEC3G, ZC3HAV1, EIF2AK2, VPS25, C19orf66, DYNLT1, TRIM28, TRIM27, OAS1, TRIM26, VPS37B",1.55885337242618
"POSITIVE REGULATION OF PROTEOLYSIS%GOBP%GO:0045862",0.000494329189242438,0.00272167345119582,0.477270815362862,-0.354143991435418,-1.55801427301801,198,"LGALS9, PSMB2, PSMC1, NFE2L2, BAX, FBXW11, CSNK1A1, PSME2, PSMD7, PSMB8, RNF114, RNF144B, CTSH, CYFIP2, CTSC, TNFRSF1B, GBA, DDRGK1, PSMA5, PSMB1, PSMB9, PIAS1, PSMA4, HSPD1, PSMC6, ANAPC5, PDCD6, OGT, PSMC2, ADAM8, UBC, PSMD6, MYC, OSBPL7, PSMA1, PSMD1, MAD2L1, MAP3K5, PSMC4, MYH9, CASP2, HERPUD1, CIDEB, CEBPA, CR1, CDK5RAP3, CCBE1, PSMB4, UBQLN2, PTEN, JAK2, PSMB10, STAT3, PSME3, FBXW7, PTK2, ANKIB1, PSMB3, PSMD12, PSMA3, ATPIF1, CDC23, ANAPC10, VCP, PYCARD, RPS27A, BUB3, HSPE1, AIM2, TRADD, AXIN1, TNFSF10, HTRA2, PDCD2, FAS, UBE2E1",1.55801427301801
"GENE SILENCING%GOBP%GO:0016458",0.00492491191120199,0.0168415452886668,0.407017918923954,-0.397059699507004,-1.55512263030105,90,"POLR2G, NUP153, NUP62, NUP210, NUP85, PUM1, POLR2B, METTL3, NUP37, MBD1, CLP1, HIST1H2AC, RRP8, H2AFZ, RAN, TPR, NUPL2, TNRC6B, CNOT1, NUP160, RAE1, NUP54, H2AFY, POLR2A, TNRC6A, MORF4L2, CNOT7, SIRT5, ADAR, NUP214, STAT3, NUP98",1.55512263030105
"RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0009605",4.50580145782209e-06,6.90889556866055e-05,0.610526878385931,-0.321919875105804,-1.55468900666136,494,"DEFA1, LGALS9, DEFA3, IFITM3, CXCR4, DEFA1B, IGLL1, IRF1, STAP1, FNIP1, DEFA4, ZNF189, IFNAR2, TRIM22, TBK1, BANF1, ELANE, CORO1A, GNAI2, EXOSC5, ATG7, PLD1, ISG20, PTPRC, IFIH1, HNRNPA0, SNRPB, NPC2, KRAS, PLXNC1, MDH1, MAP2K4, HLA-E, CNN2, IFITM1, TNFRSF1B, NOD2, TRIM5, HLA-B, NFKB1, RRP8, STMN1, IFI44, ALCAM, IFIT3, PITPNM1, PPP1CA, SPTBN1, TNIP2, CCR7, SNRPB2, ENO1, ALPK1, SEMA4D, IFIT2, TRIM56, RRAGC, KYNU, MAPKAPK3, RALB, SPN, MTSS1, TNFRSF25, MIOS, ANKRD17, SLPI, ID2, SLC11A1, SLC35B3, RBM4B, OGT, RRAGD, EVL, TLR7, HIST1H2BK, VASP, ADAM8, MAPK3, DENND5A, SYK, HMGA1, CFP, LEP, IFIT1, MYD88, LEF1, EEF1G, LSM4, FCGR3B, ZCCHC17, HSPA8, FES, HMGB2, CCL5, LYN, MX1, B2M, BCL2, CASP1, TLR8, FFAR2, PGLYRP1, PIK3CG, MX2, ITGB2, GRB2, CASP2, CCR6, RNASE3, ABCE1, ADAR, CFL1, PTEN, WRN, JAK2, LTF, AZU1, BCL3, RHOA, ARRB2, CD93, CD1D, USF2, IFITM2, RHOG, TSC2, MRPS10, DEPDC5, CREB1, FGR, HIST2H2BE, APOBEC3G, GMIP, BMPR2, TNFRSF8, PTK2, CASP5, NCOA1, MAP1LC3A, IVNS1ABP, ZC3HAV1, OAS2",1.55468900666136
"G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007186",0.00109225496664374,0.00519185194144658,0.45505986738723,0.366197072506333,1.55450217420816,159,"SPNS3, LPAR3, GNB2, TM2D1, GPR161, OR7G2, OR5K4, OR9A4, OR5D18, GPR3, CRHR1, POMC, NPPA, ARHGEF11, ADRA2C, ADRA1B, CCL8, OR4B1, OR4D6, OR11A1, OR2A1, OR2A4, GPR143, GRK5, OR2T12, ADCY3, GNAT1, FLNA, OR5AS1, AVPR2, GABRE, ADCY7, GPR183, AGRN, PDE6G, INS, OR2A42, OR11H1, DRD3",1.55450217420816
"SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 56%449147",0.000545181927163324,0.00297865681277739,0.477270815362862,-0.349096094479419,-1.55278614385127,217,"LGALS9, PSMB2, PSMC1, FBXW11, PSME2, PPP2R5C, JAK1, YWHAZ, PPP2CB, PSMD7, PSMB8, KRAS, RIPK2, MAP2K4, INPP5D, PPP2R5A, NOD2, CAMK2G, NFKB1, MARK3, CALM2, PSMA5, PSMB1, IRAK4, PSMB9, STX4, SPTBN1, TNIP2, PELI2, PEA15, IL1RN, IL2RB, PSMA4, PSMC6, CALM3, IL32, PSMC2, MAPK3, SYK, PELI1, MYD88, UBC, PSMD6, LYN, CASP1, RAF1, PSMA1, PSMD1, RASA3, PPP2CA, PSMC4, PSMB4, JAK2, CBL, PSMB10, CSF1R, ARRB2, STAT3, PSME3, TXLNA, PTK2, FRS3, IL7R, CSF3R, CRK, PSMB3, PSMD12, PSMA3, PPP2R1A, EGFR, TYK2",1.55278614385127
"MULTI-ORGANISM PROCESS%GOBP%GO:0051704",1.74459853028633e-06,3.45527431137265e-05,0.643551836150722,-0.316941865036906,-1.55118497557994,578,"UBAP2L, XRCC5, PABPN1, DEFA1, LGALS9, DEFA3, IFITM3, CXCR4, DEFA1B, IGLL1, IRF1, STAP1, NUP153, DEFA4, ZNF189, IFNAR2, TRIM22, TBK1, TAP1, BANF1, ELANE, NUP62, EXOSC5, RPS20, ATG7, ISG20, NUP210, PTPRC, IFIH1, HNRNPA0, SNRPB, NUP85, LRSAM1, NPC2, PUM1, RPL19, MDH1, RPL22, MAP2K4, HLA-E, RPS2, UBR3, NUP37, IFITM1, XRCC6, TNFRSF1B, CD81, RPS4X, NOD2, GNPDA1, TRIM5, HLA-B, NFKB1, EPS15, RPL15, STMN1, RAN, HDAC1, IFI44, IFIT3, TNIP2, KPNB1, VPS37C, TPR, SNRPB2, ENO1, MITD1, NUPL2, ALPK1, PAFAH1B1, IFIT2, TRIM56, CHMP1B, MAPKAPK3, SPN, MTSS1, TNFRSF25, ANKRD17, SLPI, SLC11A1, THOC5, SLC35B3, TLR7, HIST1H2BK, RAB9A, SYK, HMGA1, CFP, EIF3L, LEP, IFIT1, MYD88, UBC, LEF1, EEF1G, LSM4, SUPT5H, EIF3F, FCGR3B, ZCCHC17, NUP160, HMGB2, RAE1, CCL5, LYN, PVRL2, MX1, B2M, BCL2, TLR8, NPC1, NUP54, WWP2, PGLYRP1, MX2, RPLP0, SRPK1, B4GALT1, EP300, TAP2, RNASE3, ABCE1, ADAR, RPL26L1, CFL1, PTEN, JAK2, LTF, RPL6, AZU1, BCL3, RPS9, TCFL5, CD93, PLA2G4B, CD1D, USF2, IFITM2, CLOCK, MRPS10, FGR, HIST2H2BE, NUP214, STAT3, APOBEC3G, GMIP, TNFRSF8, MAFF, KPNA3, ARNTL, CIB1, NUP98, EIF3D, IVNS1ABP, ZNF830, ZC3HAV1, OAS2",1.55118497557994
"RNA PROCESSING%GOBP%GO:0006396",1.10806630682122e-05,0.000135051500301458,0.593325476396405,-0.32340123052405,-1.55015639709524,444,"PABPN1, PPIG, RBMX, POLR2G, NGDN, CDC40, NHP2L1, PABPC4, RNMT, RPF2, RP9, SYF2, EXOSC5, RPS20, DNAJC8, SNRPN, HNRNPA0, RBMS1, SNRPB, ISY1, TRMT5, HNRNPH1, PPIE, EMG1, RPL19, RPL22, POLR2B, METTL3, RPS2, SNRPA1, PRPF31, CPSF3L, TSEN2, HNRNPL, RBM22, PELP1, POP5, PRPF3, CLP1, RPS4X, NOP56, SF1, NONO, TRMT112, HNRNPD, RPL15, INTS10, UTP6, LTV1, OSGEP, METTL1, CIRH1A, EIF4A3, PRPF19, DHX36, SNRPC, SNRPB2, UTP14A, NOP58, U2AF2, SNRPF, RRAGC, SKIV2L2, RNPS1, DDX47, UTP11L, AHCYL1, THOC5, UTP14C, HNRNPM, THUMPD1, PDCD7, PPWD1, RBM5, LSM4, SUPT5H, HSPA8, ZMAT5, EXOSC9, TSR1, SF3B1, RSL1D1, EBNA1BP2, TRA2A, SF3A2, POLR2A, ZCCHC6, RPLP0, PPP2CA, AQR, RIOK1, RBM17, CLNS1A, EXOSC7, ADAR, RPL26L1, EXOSC3, CDK7, RPL6, SNRNP70, NHP2, RPS9, PSPC1, YRDC, SLU7, SNRPA, DUSP11, CPSF3, HNRNPH2, TSR2, WDR75, FCF1, RPP38, MRPS11, SF3B2, IVNS1ABP, TFIP11, PPP2R1A, RPS19, PSIP1, MPHOSPH10, EFTUD2, SNUPN, CSTF3, RBM4, DDX56, THOC1",1.55015639709524
"LEUKOCYTE AGGREGATION%GOBP%GO:0070486",0.00477259504796894,0.0166399035168795,0.407017918923954,-0.399481526574156,-1.54641642387456,83,"CD74, CD8B, PTPRC, RAC2, LCP1, HLA-E, ELF4, CD44, CD3G, CD86, CCR7, CD2, SEMA4D, HSPD1, SLC11A1, LEP, LEF1, RIPK3, PIK3CG, ATP7A, CD1D, SLAMF6",1.54641642387456
"REGULATION OF MULTI-ORGANISM PROCESS%GOBP%GO:0043900",0.000466240908814416,0.00258700208548388,0.49849310876659,-0.345879674925562,-1.54599285342857,227,"LGALS9, IFITM3, CD8B, PUM2, POLR2G, ZNF189, TAP1, ISG20, RAC1, SNRPB, LRSAM1, SIN3A, PUM1, PPIE, MDH1, POLR2B, TRIM13, IFITM1, FAM111A, HERC5, CYBA, TRIM5, HDAC1, RNF216, SNRPB2, ALPK1, MTSS1, ATP6V1H, ANKRD17, SLPI, SLC35B3, TRAF3IP2, IFIT1, LEF1, LSM4, SUPT5H, AP2B1, FCGR3B, ZCCHC17, DOCK2, CCL5, PVRL2, PACS1, MX1, B2M, TIMP1, POLR2A, LY86, PARP10, SRPK1, EP300, TAP2, BIRC3, PKN2, ADAR, CFL1, TRIM38, LTF, STAT1, ARHGDIB, CD93, IFITM2, MRPS10, SPINK2, APOBEC3G, GMIP, CIB1, ZC3HAV1, SLC35C1, BMP6, PNPO, EIF2AK2, VPS25, C19orf66, DYNLT1",1.54599285342857
"POSITIVE REGULATION OF SIGNALING%GOBP%GO:0023056",2.12212000267403e-06,3.98176726817521e-05,0.627256739718528,-0.316842902451316,-1.54598185141745,552,"ZNF622, CD74, LGALS9, PSMB2, CXCR4, PUM2, SRC, PSMC1, STAP1, BAX, AAK1, TRIM22, MAP4K1, TBK1, PSME2, CXXC5, ELANE, NUP62, PTPN1, PPP3R1, SLC20A1, YWHAZ, PSMD7, VEGFB, RBCK1, PTPRC, PSMB8, RAC1, RBPJ, PUM1, USP34, CTSH, RIPK2, TRIM13, PAK1, PPP3CC, TNFRSF1B, CD81, NOD2, CD44, CYBA, TRIM5, DDRGK1, NFKB1, PRMT1, SDCBP, CALM2, VAMP2, PSMA5, GLUD1, PSMB1, TFG, IRAK4, PSMB9, STX4, TNIP2, PELI2, CCR7, PEA15, SEMA4D, MIF, ATP6AP1, PSMA4, RRAGC, MAPKAPK3, ERP29, ZRANB1, MACF1, PSMC6, TNFRSF25, MIOS, AKAP13, ANKRD17, FPR1, CALM3, PSMC2, RRAGD, TLR7, ADAM8, MAPK3, TRAF3IP2, BLK, SEC13, LEP, PELI1, MYD88, TXK, UBC, AKT1, LITAF, MCL1, TAOK1, TMEM101, PSMD6, MOAP1, MAP4K2, CCL5, LYN, BCL2, CASP1, DUSP19, ATM, MFF, CDKN2AIP, RAF1, PSMA1, PSMD1, UBR5, ABCA7, PIK3CG, RNF220, LY86, MAP3K5, PSMC4, TRAT1, MLLT11, TRIM39, CIDEB, HRK, PKN1, CDK5RAP3, BIRC3, CCBE1, PSMB4, CANT1, S100A4, UBQLN2, PTEN, TRIM38, JAK2, LTF, CBL, RHOA, PSMB10, CSF1R, ARRB2, RHEB, CPNE1, CC2D1A, PHIP, FGR, STAT3, PSME3, FBXW7, BMPR2, PTK2, ARNTL, CIB1, CRLF3, ZC3HAV1, CRK, SULF2, SLC9A3R1, PSMB3, PSMD12, PSMA3, DISC1, BMP6",1.54598185141745
"REGULATION OF PROTEOLYSIS%GOBP%GO:0030162",6.54010994187934e-05,0.000583831025606827,0.538434096309916,-0.335612340315161,-1.54590417022752,300,"TMF1, LGALS9, PSMB2, SRC, PSMC1, NFE2L2, BAX, FBXW11, FNIP1, CSNK1A1, PSME2, TRIAP1, PSMD7, PSMB8, RNF114, RNF144B, CTSH, CYFIP2, CTSC, TNFRSF1B, GBA, CD44, DDRGK1, SDCBP, PSMA5, PSMB1, PSMB9, KIAA0141, TPR, PIAS1, TLK2, PSMA4, HSPD1, PSMC6, LCMT1, ANAPC5, PDCD6, OGT, PSMC2, ADAM8, CFP, UBC, LEF1, AKT1, PSMD6, CD46, MYC, ATM, OSBPL7, TIMP1, RAF1, PSMA1, PSMD1, MAD2L1, SERPINE2, UBE3A, ZW10, MAP3K5, TMEM59, PSMC4, MYH9, CASP2, HERPUD1, TRIM39, CIDEB, CEBPA, CR1, CDK5RAP3, BIRC3, CCBE1, PSMB4, UBQLN2, PTEN, JAK2, PSMB10, CST3, TIMP2, SPINK2, STAT3, PSME3, FBXW7, MAD2L2, PTK2, BAG5, ANKIB1, BCL2L12, C3AR1, PSMB3, PSMD12, PSMA3, SERPINB8, ATPIF1, CDC23, N4BP1, WAC, ANAPC10, VCP, DNAJB6, SERPINB6, PYCARD, COMMD1, RPS27A, PLAUR, BUB3, PTK2B, HSPE1, AIM2",1.54590417022752
"PROTEOLYSIS%GOBP%GO:0006508",9.08890619518539e-06,0.000115721252092271,0.593325476396405,-0.32050339405719,-1.54436895856065,478,"CUL4B, USPL1, PSMB2, OS9, EDEM1, BRE, CUL2, PSMC1, RBMX, TRPC4AP, NFE2L2, BAX, FBXW11, CSNK1A1, PSME2, ELANE, PPP2R5C, PSMD7, UHRF2, PMPCB, UBE3C, RBCK1, USP21, RCE1, PSMB8, COPS7A, SPCS1, RNF144B, BFAR, USP34, CTSH, TTC3, TPP1, CYFIP2, UBE2A, MAP2K4, UBR3, TRIM13, CTSW, CTSC, TRRAP, SRGN, HERC5, NFKB1, STAMBP, UBA1, PSMA5, PSMB1, CTSG, OLR1, PSMB9, PRPF19, RNF216, ADAM10, USP3, USP16, NCSTN, MAN1B1, SPOPL, PSMA4, ZRANB1, HSPD1, LAP3, PSMC6, UBR4, DPP8, ANAPC5, KAT2A, SPCS2, PSMC2, FAF2, RNF145, KLHL8, RHBDF2, RBBP6, UBC, EIF3F, PSMD6, ATG4C, YOD1, SPOP, HECTD1, CASP1, AFG3L2, WWP2, PSMA1, PSMD1, UBR5, NEDD8, UBXN2B, MAD2L1, SPPL2A, UBE3A, SENP6, PSMC4, MYH9, FBXO11, CASP2, CIDEB, EDEM2, PSMB4, UBQLN2, UQCRC1, JAK2, AZU1, CBL, UIMC1, PCYOX1, PSMB10, ARRB2, CLOCK, CPNE1, FAM175B, UBE4B, CPVL, PSME3, FBXW7, DERL2, FAM76B, ARNTL, ANKIB1, CTSA, RNF126, PSMB3, PSMD12, PSMA3, USP10, COPS2, APH1B, UBE2H, UBXN11, CDC23, RNF20, ANAPC10, VPS25, SHFM1, VCP, USP42, UBA7, PYCARD, OMA1, SKP2, COPS4, USP49, PCYOX1L, RPS27A, BUB3, SRI, KIF14, HSPE1, TBL1X, WDR48, USP11, PRKCQ, SENP2, COPS6, TRADD, FBXO7, FBXL5, AXIN1, USP32, TNFSF10, TNFAIP3, XPNPEP1, HTRA2, PDCD2, FAS, UBE2E1, CLPX, GZMB, SCPEP1, OTUD5",1.54436895856065
"RESPONSE TO BACTERIUM%GOBP%GO:0009617",0.0020277319682253,0.00838129213533122,0.431707695803346,-0.369123737004672,-1.54400592821976,136,"DEFA1, LGALS9, DEFA3, DEFA1B, IGLL1, STAP1, DEFA4, ELANE, HNRNPA0, HLA-E, TNFRSF1B, NOD2, HLA-B, NFKB1, TNIP2, MAPKAPK3, SPN, TNFRSF25, ANKRD17, SLPI, SLC11A1, HIST1H2BK, SYK, CFP, MYD88, HMGB2, CCL5, LYN, B2M, PGLYRP1, RNASE3, JAK2, LTF, AZU1, CD1D, FGR, HIST2H2BE, TNFRSF8",1.54400592821976
"MACROMOLECULE CATABOLIC PROCESS%GOBP%GO:0009057",2.86136835427999e-06,4.91603767855814e-05,0.627256739718528,-0.318053573240104,-1.54291793625965,519,"CUL4B, PSMB2, OS9, EDEM1, CUL2, PSMC1, TRPC4AP, NFE2L2, EIF4B, FBXW11, POLR2G, CSNK1A1, PABPC4, DCP1A, PHKB, PSME2, ELANE, PPP2R5C, GSPT2, EXOSC5, RPS20, UPF3A, ISG20, SGSH, PSMD7, UHRF2, UBE3C, RBCK1, GUSB, PSMB8, LRSAM1, SMG1, RNF144B, BFAR, RNASET2, CTSH, RNH1, RPL19, TTC3, PGM1, TPP1, RPL22, UBE2A, RPS2, UBR3, GAA, TRIM13, CTSW, CTSC, EIF4A1, RPS4X, CD44, HERC5, RNASE6, HNRNPD, RPL15, CALM2, UBA1, PSMA5, SDC1, PSMB1, PSMB9, EIF4A3, PRPF19, RNF216, KPNB1, H1F0, MAN1B1, SPOPL, PSMA4, PPP2R2A, RNPS1, ZRANB1, PSMC6, NGLY1, UBR4, CALM3, UPF2, ANAPC5, HEXB, PSMC2, FAF2, RNF145, GLB1, KLHL8, RBBP6, UBC, LSM4, CNOT1, TATDN2, PSMD6, EXOSC9, HMGB2, YOD1, SPOP, HECTD1, ATM, WWP2, PSMA1, PSMD1, PGM2, UBR5, NEDD8, CNOT2, UBXN2B, MAD2L1, ZCCHC6, RPLP0, PPP2CA, PSMC4, FBXO11, HERPUD1, CNOT7, RNASE3, EDEM2, MGAM, ABCE1, PSMB4, EXOSC7, RPL26L1, EXOSC3, UBQLN2, RPL6, CBL, PCYOX1, RPS9, PSMB10, ARRB2, CLOCK, UBE4B, CPVL, PSME3, FBXW7, DERL2, EIF3E, ARNTL, PNRC2, ANKIB1, CTSA, RNF126, PSMB3, PSMD12, PSMA3, PPP2R1A, RPS19, UBE2H, UBXN11, GNS, CDC23, RNF20",1.54291793625965
"CELL CYCLE%GOBP%GO:0007049",7.35556865466154e-06,0.000100856162514878,0.610526878385931,-0.318934822571961,-1.54027290899996,494,"CUL4B, PSMB2, NIPBL, CDK2, BRE, HBP1, CUL2, RAB8A, CCNB1IP1, PSMC1, IRF1, BAX, FBXW11, TOP2B, NUP153, ZFYVE26, PSME2, BANF1, NUP62, PPP2R5C, RBBP8, CEP63, STK24, TRIAP1, PSMD7, NUP210, PTPRC, PSMB8, NUP85, SMC3, MCM6, CENPK, RBL2, TP53INP1, NBN, NUP37, PFDN1, CDC123, PAK1, KLHL9, MSH6, PRMT1, STMN1, RAN, STAMBP, PSMA5, CCNY, PSMB1, PSMB9, MAD2L1BP, PRPF19, USP3, SPTBN1, KPNB1, ARPP19, TPR, NCAPD2, USP16, MITD1, NUPL2, PAFAH1B1, CHMP1B, PSMA4, RRAGC, PPP2R2A, RALB, RASSF1, PSMC6, DYNC1H1, GOLGA2, PRKAG2, ANAPC5, ID2, KLF11, PSMC2, RRAGD, EIF4G2, SEC13, UBC, RCC2, SUPT5H, CNOT1, TAOK1, NUP160, PSMD6, RAE1, VRK1, MAPRE1, CDC14A, MYC, ATM, TUBB, NUP54, PSMA1, PSMD1, ANKLE2, CNOT2, MAD2L1, CCNA2, ZW10, PPP2CA, PSMC4, EP300, MYH9, STAG2, CASP2, CNOT7, PPP1R12A, CDK5RAP3, CDC25B, BIRC3, PSMB4, E4F1, HSP90AA1, CDK7, CKAP5, CETN3, NUDC, UIMC1, RHOA, PSMB10, RHEB, CLOCK, TSC2, FAM175B, TIPRL, NUP214, REEP4, WEE1, PSME3, FBXW7, SIRT7, MAD2L2, CIB1, NUP98, CRLF3, ZNF830, PSMB3, PSMD12, PSMA3, LLGL1, TOP3A, PPP2R1A, TFDP2",1.54027290899996
"TCF DEPENDENT SIGNALING IN RESPONSE TO WNT%REACTOME DATABASE ID RELEASE 56%201681",0.00259063928030095,0.0101490428948054,0.431707695803346,-0.374515471549587,-1.53972592831339,121,"PSMB2, PSMC1, CSNK1A1, PSME2, PPP2R5C, YWHAZ, PPP2CB, PSMD7, PSMB8, USP34, TRRAP, PPP2R5A, HIST1H2AC, HIST1H2BD, H2AFZ, HDAC1, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, HIST1H2BK, UBC, LEF1, AKT1, PSMD6, MYC, PSMA1, PSMD1, PPP2CA, PSMC4, EP300, PSMB4, PSMB10, CSNK1G2, HIST2H2BE, PSME3, PSMB3, PSMD12, FRAT1, PSMA3, PPP2R1A, HIST1H2BJ",1.53972592831339
"CELLULAR MACROMOLECULE CATABOLIC PROCESS%GOBP%GO:0044265",7.43877644487265e-06,0.000101025668670366,0.610526878385931,-0.321253102099799,-1.53944704854003,459,"CUL4B, PSMB2, OS9, EDEM1, CUL2, PSMC1, TRPC4AP, NFE2L2, EIF4B, FBXW11, POLR2G, CSNK1A1, PABPC4, DCP1A, PSME2, PPP2R5C, GSPT2, EXOSC5, RPS20, UPF3A, ISG20, PSMD7, UHRF2, UBE3C, RBCK1, PSMB8, SMG1, RNF144B, BFAR, RNASET2, CTSH, RNH1, RPL19, TTC3, RPL22, UBE2A, RPS2, UBR3, TRIM13, CTSW, CTSC, EIF4A1, RPS4X, HERC5, RNASE6, HNRNPD, RPL15, UBA1, PSMA5, PSMB1, PSMB9, EIF4A3, PRPF19, RNF216, KPNB1, H1F0, MAN1B1, SPOPL, PSMA4, PPP2R2A, RNPS1, ZRANB1, PSMC6, NGLY1, UBR4, UPF2, ANAPC5, PSMC2, FAF2, RNF145, KLHL8, RBBP6, UBC, LSM4, CNOT1, TATDN2, PSMD6, EXOSC9, HMGB2, YOD1, SPOP, HECTD1, ATM, WWP2, PSMA1, PSMD1, UBR5, NEDD8, CNOT2, UBXN2B, MAD2L1, ZCCHC6, RPLP0, PPP2CA, PSMC4, FBXO11, CNOT7, RNASE3, EDEM2, ABCE1, PSMB4, EXOSC7, RPL26L1, EXOSC3, UBQLN2, RPL6, CBL, PCYOX1, RPS9, PSMB10, ARRB2, CLOCK, UBE4B, CPVL, PSME3, FBXW7, DERL2, EIF3E, ARNTL, PNRC2, ANKIB1, CTSA, RNF126, PSMB3, PSMD12, PSMA3, PPP2R1A, RPS19, UBE2H, UBXN11",1.53944704854003
